animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Leopard Eyes	NA	1	12/15/2015	-	2461	6.64	1161	5390	8907	"Official music video for TRIGGER's song Leopard Eyes also released on the album ""SECRET NIGHT."" The male idol group is primarily a rival to IDOLiSH7, the latter of which is also the name of the overall game franchise being adapted."	['Parent story: IDOLiSH7', 'Other: Daybreak Interlude']	['Kujou, Ten', 'Yaotome, Gaku', 'Tsunashi, Ryuunosuke']	[]	[['Tanemura, Arina', 'Original Character Design']]
