animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Cobalt World	NA	1	12/14/2016	-	2666	6.41	1225	6636	8725	"Music video for the song ""Cobalt World"" by Sangatsu no Phantasia."	['Other: Kubikiri Cycle: Aoiro Savant to Zaregototsukai']	[]	[]	 
