animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou	Movie	1	07/20/1994	-	257		0	13493	15159	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Parent story: Sore Ike! Anpanman']	['Anpanman', 'Baikinman', 'Currypanman', 'Cheese', 'Dokin-chan', 'Shokupanman', 'Oji-san, Jam', 'Melonpanna', 'Lyrica', 'Batako-san']	['Toda, Keiko', 'Nakao, Ryusei', 'Yanagisawa, Michiyo', 'Yamadera, Kouichi', 'Tsuru, Hiromi', 'Shimamoto, Sumi', 'Masuoka, Hiroshi', 'Kanai, Mika', 'Matsumoto, Rica', 'Sakuma, Rei']	[['Yano, Hiroyuki', 'Director'], ['Nagaoka, Akinori', 'Director'], ['Ootani, Kazuo', 'Theme Song Arrangement'], ['Dreaming', 'Theme Song Performance']]
