animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Shiratori Reiko de Gozaimasu!	OVA	1	04/25/1990	-	444		0	13304	13271	19-year old Reiko is a rich, arrogant, material girl, who refuses to admit her feelings for classmate Tetsuya Akimoto before it's almost too late. Reiko pursues him to Tokyo and enrolls at his university in an attempt to win him back.(Source: ANN)	['Adaptation: Shiratori Reiko de Gozaimasu!']	[]	[]	 
