animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima	ONA	1	10/23/2014	-	436	5.4	115	10664	13359	The sequel will focus on the islands west of the city. (Source: ANN)	['Prequel: Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro']	['Moburi', 'Yamma', 'Mattsu', 'Shirahama, Aran', 'Tomochika']	['Mizuki, Nana', 'Kouchi, Mayuko', 'Watanabe, Misa']	[['Sakamoto, Saku', 'Director'], ['Tanaka, Junichi', 'Screenplay']]
