animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu	Movie	1	07/14/2001	-	4292	7.19	1725	2914	7451	Mo~tto Ojamajo Doremi movie features the five witches Doremi, Aiko, Hazuki, Onpu, and Momoko as they visit Doremi's grandpa's home. There, they learn of the mystery of the frog stone, a magical place where magic used to mingle in the old countryside. Aiko rediscovers her love for grandpa, and Doremi learns a piece of the magical kingdom's past.(Source: ANN)	['Parent story: Motto! Ojamajo Doremi']	['Harukaze, Doremi', 'Segawa, Onpu', 'Asuka, Momoko', 'Senoo, Aiko', 'Fujiwara, Hazuki', 'Majorika', 'Harukaze, Pop']	['Chiba, Chiemi', 'Shishido, Rumi', 'Miyahara, Nami', 'Akiya, Tomoko', 'Ishige, Sawa']	[['Seki, Hiromi', 'Producer'], ['Shibata, Hiroaki', 'Assistant Producer'], ['Yamauchi, Shigeyasu', 'Director, Storyboard'], ['Shishido, Rumi', 'Theme Song Performance']]
